report_file,report_month,street_address,neighborhood,zip_code,county,docket_number,case_status,closing_date,close_code,monthly_mci_incr_per_room,name,claim_cost,allow_cost
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,295 WASHINGTON AVE,BROOKLYN,11205,KINGS,GV210073OM,CLOSED,10/18/2021,GP,24.88,BULKHEAD ENGR. FEES,86480.00,0.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,295 WASHINGTON AVE,BROOKLYN,11205,KINGS,HW210010OM,CLOSED,12/26/2019,DE,,WINDOW LOT-LINE/HALL,206450.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,295 WASHINGTON AVE,BROOKLYN,11205,KINGS,IN210001OM,CLOSED,11/17/2021,GR,5.78,HALLWAY+AREA WINDOWS,206450.00,206450.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,295 WASHINGTON AVE,BROOKLYN,11205,KINGS,IO210024OM,CLOSED,10/06/2021,GP,7.61,ROOF + RELATED WORK,267800.00,267800.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,295 WASHINGTON AVE,BROOKLYN,11205,KINGS,IO210024OM,CLOSED,10/06/2021,GP,7.61,ROOF SKYLIGHTS,4140.00,4140.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,295 WASHINGTON AVE,BROOKLYN,11205,KINGS,IO210024OM,CLOSED,10/06/2021,GP,7.61,INTERCOM,120324.50,0.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,612 OCEAN AVE,BROOKLYN,11226,KINGS,HX210012OM,CLOSED,08/22/2022,DE,,ELEVATOR UPGRADING,94200.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,317 PACIFIC ST,BROOKLYN,11201,KINGS,HM230104OM,CLOSED,09/16/2019,DE,,BOILER/BURNER,27291.34,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,317 PACIFIC ST,BROOKLYN,11201,KINGS,GU230072OM,CLOSED,01/16/2020,GP,4.69,BOILER/BURNER,27291.34,27010.34
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,19 S OXFORD ST,BROOKLYN,11217,KINGS,MO210026OM,CLOSED,05/31/2024,DE,,GAS REPIPING,50000.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1425 EASTERN PKWY,BROOKLYN,11233,KINGS,HQ230004OM,CLOSED,02/12/2020,GP,4.27,WINDOWS,46635.00,43070.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1425 EASTERN PKWY,BROOKLYN,11233,KINGS,IX210005OM,CLOSED,08/20/2021,GP,6.01,BOILER/BURNER,54800.00,54255.12
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1425 EASTERN PKWY,BROOKLYN,11233,KINGS,IX210005OM,CLOSED,08/20/2021,GP,6.01,BOILER CONTROL,6375.00,6375.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1719 QUENTIN RD,BROOKLYN,11229,KINGS,GV230100OM,CLOSED,08/25/2021,GP,5.42,PUBLIC AREA DOOR,1200.00,1200.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1719 QUENTIN RD,BROOKLYN,11229,KINGS,GV230100OM,CLOSED,08/25/2021,GP,5.42,ELEVATOR UPGRADING,99400.00,98244.81
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1719 QUENTIN RD,BROOKLYN,11229,KINGS,GV230100OM,CLOSED,08/25/2021,GP,5.42,WINDOWS,12800.00,5200.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1719 QUENTIN RD,BROOKLYN,11229,KINGS,GV230100OM,CLOSED,08/25/2021,GP,5.42,COMPACTOR,9850.00,0.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1719 QUENTIN RD,BROOKLYN,11229,KINGS,GV230100OM,CLOSED,08/25/2021,GP,5.42,TV/SECURITY SYSTEM,16576.47,16576.47
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1719 QUENTIN RD,BROOKLYN,11229,KINGS,GV230100OM,CLOSED,08/25/2021,GP,5.42,BOILER CONTROL,8248.00,0.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,801 AVENUE C,BROOKLYN,11218,KINGS,HQ210064OM,CLOSED,09/03/2020,GP,7.89,ELEVATOR UPGRADING,155000.00,153204.19
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,68 TO 82 E 19TH ST,BROOKLYN,11226,KINGS,KM210017OM,CLOSED,01/09/2023,GR,26.43,EXT/FACADE RESTORATN,684673.00,684673.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,68 TO 82 E 19TH ST,BROOKLYN,11226,KINGS,KM210017OM,CLOSED,01/09/2023,GR,26.43,SIDEWALK SHED,17015.00,17015.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1409 SAINT JOHNS PL,BROOKLYN,11213,KINGS,HP230095OM,CLOSED,07/29/2021,GP,5.35,BOILER/BURNER,135065.00,117938.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,7005 TO 7019 SHORE RD,BROOKLYN,11209,KINGS,GQ210101OM,CLOSED,03/23/2022,DE,,NEW WINDOWS,212790.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,99 NASSAU AVE,BROOKLYN,11222,KINGS,GW210043OM,CLOSED,03/11/2021,GP,12.98,BEAMS/CEMENT/FOOTING,60000.00,44865.30
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,69 CEDAR ST,BROOKLYN,11221,KINGS,HQ210113OM,CLOSED,08/31/2022,GP,11.2,NEW ROOF,25210.00,25210.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,69 CEDAR ST,BROOKLYN,11221,KINGS,HQ210113OM,CLOSED,08/31/2022,GP,11.2,MAIN ENTRANCE DOOR,2600.00,2600.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,69 CEDAR ST,BROOKLYN,11221,KINGS,HQ210113OM,CLOSED,08/31/2022,GP,11.2,TV/SECURITY SYSTEM,3700.00,3700.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,69 CEDAR ST,BROOKLYN,11221,KINGS,HQ210113OM,CLOSED,08/31/2022,GP,11.2,INTERCOM,7200.00,7200.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,69 CEDAR ST,BROOKLYN,11221,KINGS,HQ210113OM,CLOSED,08/31/2022,GP,11.2,ELECTRICAL UPGRADING,9000.00,0.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,659 OCEAN AVE,BROOKLYN,11226,KINGS,HN210008OM,CLOSED,12/18/2019,GP,15.22,APARTMENT WINDOWS,129600.00,125600.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,659 OCEAN AVE,BROOKLYN,11226,KINGS,HN210008OM,CLOSED,12/18/2019,GP,15.22,POINTING+FACADE,189350.00,189350.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,65 LENOX RD,BROOKLYN,11226,KINGS,HM210051OM,CLOSED,12/30/2020,GP,4.05,ELEVATOR UPGRADING,124800.00,123524.46
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,369 TO 373 WASHINGTON AVE,BROOKLYN,11238,KINGS,KN210018OM,CLOSED,08/04/2022,GR,23.11,BOILER/BURNER,292800.00,292800.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,628 E 17TH ST,BROOKLYN,11226,KINGS,KT210009OM,CLOSED,05/02/2023,GP,7.2,BOILER/BURNER,173355.00,169510.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,520 LINCOLN PL,BROOKLYN,11238,KINGS,GW210101OM,CLOSED,10/17/2019,GP,7.02,ELEVATOR UPGRADING,78000.00,76879.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,144 HENRY ST,BROOKLYN,11201,KINGS,GR210039OM,CLOSED,06/04/2021,GP,40.05,NEW WINDOWS+DOORS,122054.34,115349.54
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,144 HENRY ST,BROOKLYN,11201,KINGS,GW230042OM,CLOSED,09/07/2021,GR,76.59,FACADE/POINTING,220581.00,220581.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,142 HENRY ST,BROOKLYN,11201,KINGS,GR210038OM,CLOSED,05/05/2022,GP,38.14,NEW WINDOWS+DOORS,55065.00,48550.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,142 HENRY ST,BROOKLYN,11201,KINGS,GR210038OM,CLOSED,05/05/2022,GP,38.14,POINTING + FACADE,47172.37,39322.34
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,142 HENRY ST,BROOKLYN,11201,KINGS,GV210045OM,CLOSED,05/05/2022,GP,69.39,FACADE/POINT REAR,161626.00,160943.50
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1681 PRESIDENT ST,BROOKLYN,11213,KINGS,LM210009OM,CLOSED,05/03/2023,GP,7.52,APARTMENT WINDOWS,57660.00,56160.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1681 PRESIDENT ST,BROOKLYN,11213,KINGS,LM210009OM,CLOSED,05/03/2023,GP,7.52,WINDOWS - HALLWAY,4500.00,4500.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,474 HARMAN ST,BROOKLYN,11237,KINGS,JM210007OM,CLOSED,01/15/2021,DE,,BOILER REPLACEMENT,16800.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,856 PRESIDENT ST,BROOKLYN,11215,KINGS,GX210141OM,CLOSED,10/26/2020,GR,3.34,INTERCOM,6735.00,6735.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,133 CONCORD ST,BROOKLYN,11201,KINGS,GO210028OM,CLOSED,04/20/2023,GP,85.02,NEW ROOF,24497.00,24497.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,133 CONCORD ST,BROOKLYN,11201,KINGS,GO210028OM,CLOSED,04/20/2023,GP,85.02,DOORS,37500.00,37500.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,133 CONCORD ST,BROOKLYN,11201,KINGS,GO210028OM,CLOSED,04/20/2023,GP,85.02,TV/SECURITY SYSTEM,7839.00,7200.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,133 CONCORD ST,BROOKLYN,11201,KINGS,GO210028OM,CLOSED,04/20/2023,GP,85.02,HALLWAY UPGRADE,17882.72,16425.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,133 CONCORD ST,BROOKLYN,11201,KINGS,GO210028OM,CLOSED,04/20/2023,GP,85.02,INTERCOMS,17420.00,17420.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,133 CONCORD ST,BROOKLYN,11201,KINGS,GO210028OM,CLOSED,04/20/2023,GP,85.02,EXTERIOR RESTORATION,445000.00,443250.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,133 CONCORD ST,BROOKLYN,11201,KINGS,GO210028OM,CLOSED,04/20/2023,GP,85.02,APARTMENT WINDOWS,16850.00,16850.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,355 LEFFERTS AVE,BROOKLYN,11225,KINGS,HP230045OM,CLOSED,01/22/2021,GP,3.69,BOILER/BURNER,119900.00,115724.40
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,48 SAINT PAULS PL,BROOKLYN,11226,KINGS,HR210212OM,CLOSED,12/14/2020,GP,5.16,ELEVATOR UPGRADING,92500.00,91511.90
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,502 17TH ST,BROOKLYN,11215,KINGS,JR210021OM,CLOSED,06/22/2022,GP,31.41,BOILER&WATERHEATER,19076.61,18618.01
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,502 17TH ST,BROOKLYN,11215,KINGS,JR210021OM,CLOSED,06/22/2022,GP,31.41,ELECTRICAL,35000.00,33800.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,502 17TH ST,BROOKLYN,11215,KINGS,JR210021OM,CLOSED,06/22/2022,GP,31.41,ENTRANCEDOORS,2395.00,2200.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,502 17TH ST,BROOKLYN,11215,KINGS,JR210021OM,CLOSED,06/22/2022,GP,31.41,CHIMNEY,8500.00,8500.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,502 17TH ST,BROOKLYN,11215,KINGS,JR210021OM,CLOSED,06/22/2022,GP,31.41,WATERPROOF&REL&ROOF,27100.00,18100.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,502 17TH ST,BROOKLYN,11215,KINGS,JR210021OM,CLOSED,06/22/2022,GP,31.41,WINDOWS,11640.00,11640.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,502 17TH ST,BROOKLYN,11215,KINGS,JR210021OM,CLOSED,06/22/2022,GP,31.41,SIDEWALKSHED,6314.75,5465.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1521 OCEAN AVE,BROOKLYN,11230,KINGS,KM230005OM,CLOSED,03/29/2022,GP,11.85,ELEVATOR UPGRADING,380000.00,376756.12
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,2901 AVENUE J,BROOKLYN,11210,KINGS,JP210002OM,CLOSED,03/03/2022,GP,4.64,ELEVATOR UPGRADING,105000.00,103635.40
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,805 SAINT MARKS AVE,BROOKLYN,11213,KINGS,JT210015OM,CLOSED,05/04/2023,GR,9.25,PLUMBING REPIPE,823996.60,823996.60
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,805 SAINT MARKS AVE,BROOKLYN,11213,KINGS,JU210020OM,CLOSED,05/21/2024,GR,13.66,REWIRING,1182434.50,1182434.50
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,805 SAINT MARKS AVE,BROOKLYN,11213,KINGS,LO210031OM,CLOSED,05/16/2024,GR,27.71,APARTMENT WINDOWS,1865200.00,1865200.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,805 SAINT MARKS AVE,BROOKLYN,11213,KINGS,LO210031OM,CLOSED,05/16/2024,GR,27.71,WINDOWS - HALLWAY,393000.00,393000.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,805 SAINT MARKS AVE,BROOKLYN,11213,KINGS,LO210031OM,CLOSED,05/16/2024,GR,27.71,WINDOWS - BASEMENT,72800.00,72800.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,805 SAINT MARKS AVE,BROOKLYN,11213,KINGS,LO210031OM,CLOSED,05/16/2024,GR,27.71,TERRACE DOORS,67200.00,67200.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1205 EASTERN PKWY,BROOKLYN,11213,KINGS,IS210036OM,CLOSED,04/06/2022,GR,6.38,NEW ROOF,68000.00,68000.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1722 CATON AVE,BROOKLYN,11226,KINGS,GQ210081OM,CLOSED,04/19/2021,GP,2.05,BOILER/BURNER,30900.00,27681.90
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,242 STOCKHOLM ST,BROOKLYN,11237,KINGS,HN210026OM,CLOSED,11/15/2019,GR,1.42,2 ENTRANCE DOORS,5700.00,5700.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,242 STOCKHOLM ST,BROOKLYN,11237,KINGS,HN210026OM,CLOSED,11/15/2019,GR,1.42,INTERCOM,2500.00,2500.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,198 PRESIDENT ST,BROOKLYN,11231,KINGS,HN210094OM,CLOSED,09/01/2022,GP,10.54,COMMON AREA FLOORING,96095.00,42500.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,2025 78TH ST,BROOKLYN,11214,KINGS,HR210034OM,CLOSED,02/19/2020,DE,,REWIRING,12255.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1199 EASTERN PKWY,BROOKLYN,11213,KINGS,IS210022OM,CLOSED,09/11/2024,DE,,NEW ROOF,68000.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,457 WYONA ST,BROOKLYN,11207,KINGS,HU210013OM,CLOSED,08/18/2021,GP,7.22,REPLACED WINDOWS,31233.21,15600.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,450 E 48TH ST,BROOKLYN,11203,KINGS,KX210006OM,CLOSED,07/12/2023,GP,25.87,APARTMENT WINDOWS,18055.00,18055.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,450 E 48TH ST,BROOKLYN,11203,KINGS,KX210006OM,CLOSED,07/12/2023,GP,25.87,WINDOWS - BASEMENT,2227.50,2227.50
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,450 E 48TH ST,BROOKLYN,11203,KINGS,KX210006OM,CLOSED,07/12/2023,GP,25.87,MAIN ENTRANCE DOORS,13519.00,13157.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,450 E 48TH ST,BROOKLYN,11203,KINGS,KX210006OM,CLOSED,07/12/2023,GP,25.87,TV/SECURITY SYSTEM,4850.00,4850.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,450 E 48TH ST,BROOKLYN,11203,KINGS,KX210006OM,CLOSED,07/12/2023,GP,25.87,NEW ROOF,30000.00,30000.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,450 E 48TH ST,BROOKLYN,11203,KINGS,KX210006OM,CLOSED,07/12/2023,GP,25.87,WATERPROOFING,17400.00,17400.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,450 E 48TH ST,BROOKLYN,11203,KINGS,KX210006OM,CLOSED,07/12/2023,GP,25.87,WATERMAIN/VALVE,9500.00,0.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,127 IRVING AVE,BROOKLYN,11237,KINGS,JR210029OM,CLOSED,03/25/2022,DE,,INTERCOM SYST REWIRE,18800.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,127 IRVING AVE,BROOKLYN,11237,KINGS,JR210029OM,CLOSED,03/25/2022,DE,,GAS REPIPING,25850.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,127 IRVING AVE,BROOKLYN,11237,KINGS,JR210039OM,CLOSED,06/16/2022,GP,17.21,REWIRING,15800.00,15759.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,127 IRVING AVE,BROOKLYN,11237,KINGS,JR210039OM,CLOSED,06/16/2022,GP,17.21,INTERCOM,3000.00,3000.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,127 IRVING AVE,BROOKLYN,11237,KINGS,JR210039OM,CLOSED,06/16/2022,GP,17.21,GAS REPIPING,25850.00,25850.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,3918 TO 3920 3RD AVE,BROOKLYN,11232,KINGS,HQ210075OM,CLOSED,06/25/2021,GP,15.1,BATHROOM UPGRADE,4500.00,0.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,3918 TO 3920 3RD AVE,BROOKLYN,11232,KINGS,HQ210075OM,CLOSED,06/25/2021,GP,15.1,WINDOWS REPLACEMENT,18200.00,17600.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,3918 TO 3920 3RD AVE,BROOKLYN,11232,KINGS,HQ210075OM,CLOSED,06/25/2021,GP,15.1,LOBBY DOORS,6100.00,6100.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,3918 TO 3920 3RD AVE,BROOKLYN,11232,KINGS,HQ210075OM,CLOSED,06/25/2021,GP,15.1,INTERCOM+CAMERAS,9500.00,9500.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,3918 TO 3920 3RD AVE,BROOKLYN,11232,KINGS,HQ210075OM,CLOSED,06/25/2021,GP,15.1,POINTNG & WATERPROOF,19000.00,19000.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,301 TO 303 CUMBERLAND ST,BROOKLYN,11238,KINGS,HQ210030OM,CLOSED,05/14/2021,GP,37.51,PARAPET & FACADE,354100.00,331031.50
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,52 IRVING AVE,BROOKLYN,11237,KINGS,HP210036OM,CLOSED,12/05/2019,GR,0.79,VESTIBULE DOOR,2721.87,2721.87
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,2282 E 7TH ST,BROOKLYN,11223,KINGS,GW210108OM,CLOSED,09/08/2020,GP,7.15,BURNER,6000.00,5457.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,2282 E 7TH ST,BROOKLYN,11223,KINGS,GW210108OM,CLOSED,09/08/2020,GP,7.15,APT. ENTRANCE DOORS,9798.00,9154.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,2282 E 7TH ST,BROOKLYN,11223,KINGS,GW210108OM,CLOSED,09/08/2020,GP,7.15,INTERCOM,1900.00,1745.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,2282 E 7TH ST,BROOKLYN,11223,KINGS,GW210108OM,CLOSED,09/08/2020,GP,7.15,NEW ROOF,10215.00,9395.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,104 ADELPHI ST,BROOKLYN,11205,KINGS,IX210006OM,CLOSED,03/10/2022,GP,12.37,NEW ROOF,306067.00,305514.90
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,104 ADELPHI ST,BROOKLYN,11205,KINGS,IX210006OM,CLOSED,03/10/2022,GP,12.37,BULKHEAD DOORS,3000.00,3000.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1111 E 15TH ST,BROOKLYN,11230,KINGS,KQ210024OM,CLOSED,10/19/2022,GR,11.64,WATER REPIPE/PLUMBNG,207688.20,207688.20
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1111 E 15TH ST,BROOKLYN,11230,KINGS,KW210008OM,CLOSED,04/04/2023,GR,13.81,REWIRING,142869.50,142869.50
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1111 E 15TH ST,BROOKLYN,11230,KINGS,KW210008OM,CLOSED,04/04/2023,GR,13.81,ELEVATOR UPGRADING,103667.70,103667.70
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1095 E 15TH ST,BROOKLYN,11230,KINGS,KW210025OM,CLOSED,06/21/2023,GR,6.42,ELEVATOR UPGRADING,103667.70,103667.70
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,862 UNION ST,BROOKLYN,11215,KINGS,HM230015OM,CLOSED,01/28/2021,GP,10.44,ELEVATOR UPGRADING,197000.00,194738.05
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,862 UNION ST,BROOKLYN,11215,KINGS,HM230015OM,CLOSED,01/28/2021,GP,10.44,CONSULTING FEES,6000.00,00.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,862 UNION ST,BROOKLYN,11215,KINGS,HM230015OM,CLOSED,01/28/2021,GP,10.44,STAIRWAY WINDOWS,7300.00,7300.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,862 UNION ST,BROOKLYN,11215,KINGS,JP230003OM,CLOSED,06/12/2023,GP,13.16,MAILBOXES,6817.64,0.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,862 UNION ST,BROOKLYN,11215,KINGS,JP230003OM,CLOSED,06/12/2023,GP,13.16,POINTNG & WATERPROOF,303408.00,255786.35
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,388 AVENUE X,BROOKLYN,11223,KINGS,HO210087OM,CLOSED,06/04/2021,GP,9.33,FACADE,384832.60,364662.60
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,115 OCEAN AVE,BROOKLYN,11225,KINGS,GR210018OM,CLOSED,03/04/2021,GR,8.83,ELEVATOR,430046.00,430046.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,115 OCEAN AVE,BROOKLYN,11225,KINGS,GW210080OM,CLOSED,12/15/2021,GR,44.61,NEW ROOF,767540.00,767540.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,115 OCEAN AVE,BROOKLYN,11225,KINGS,GW210080OM,CLOSED,12/15/2021,GR,44.61,FACADE/PARAPET,1410440.00,1410440.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,115 OCEAN AVE,BROOKLYN,11225,KINGS,HQ210123OM,CLOSED,10/28/2021,GP,22.81,REWIRING,460475.00,460475.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,115 OCEAN AVE,BROOKLYN,11225,KINGS,HQ210123OM,CLOSED,10/28/2021,GP,22.81,GAS REPIPING,271300.00,271300.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,115 OCEAN AVE,BROOKLYN,11225,KINGS,HQ210123OM,CLOSED,10/28/2021,GP,22.81,WINDOWS,253984.55,253984.55
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,115 OCEAN AVE,BROOKLYN,11225,KINGS,HQ210123OM,CLOSED,10/28/2021,GP,22.81,LOBBY WINDOWS,15427.50,3250.00
